asignatura	semestre	detalle	tipoBibliografia	copias	id	disponibilidad	carrera	
CALCULO III	0	Leithold, L|1998|El Cálculo|Oxford University Press	NO INDICA	306	11253	1	industrial	
CALCULO III	0	Larson, R|2000|Cálculo y Geometría Analítica|McGraw Hill	NO INDICA	118	15386	1	industrial	
CALCULO III	0	Swokowski, E|1989|Cálculo con Geometría Analítica|Grupo Editorial Iberoamericana	NO INDICA	5	2977	1	industrial	
CALCULO III	0	Zill, D|1987|Cálculo con Geometría Analítica|Grupo Editorial Iberoamericana	NO INDICA	7	2660	1	industrial	
CALCULO III	0	Thomas, GB|1987|Cálculo con Geometría Analítica|Addison Wesley Iberoamericana	NO INDICA	7	2508	1	industrial	
CALCULO III	0	Kreyszig, E|1978|Matemática Avanzada para Ingeniería|Limusa	NO INDICA	32	14575	1	industrial	
CALCULO III	0	Marsden, J|1998|Cálculo Vectorial|Addison Wesley Longman	NO INDICA	36	18158	1	industrial	
CALCULO IV	0	Marsden, J; Tromba, A|1998|Cálculo Vectorial|Addison Wesley	NO INDICA	36	18158	1	industrial	
CALCULO IV	0	Thomas, GB; Finney, RL|1987|Cálculo en Varias Variables|Addison Wesley	NO INDICA	73	18169	1	industrial	
CALCULO IV	0	Thomas, GB; Finney, RL|1987|Cálculo con Geometría Analítica|Addison Wesley Iberoamericana	NO INDICA	7	2508	1	industrial	
CALCULO IV	0	Swokowski, E|1989|Cálculo con Geometría Analítica|Grupo Editorial Iberoamericana	NO INDICA	5	2977	1	industrial	
CALCULO IV	0	Zill, D|1987|Cálculo con Geometría Analítica|Grupo Editorial Iberoamericana	NO INDICA	7	2660	1	industrial	
CALCULO IV	0	Leithold, L|1998|El Cálculo|Oxford University Press	NO INDICA	306	11253	1	industrial	
CALCULO IV	0	Boyce, W; DiPrima, RC|1977|Ecuaciones Diferenciales y Problemas con Valores en la Frontera|Limusa	NO INDICA	1	2624	1	industrial	
CALCULO IV	0	Zill, D|1988|Ecuaciones Diferenciales con Aplicaciones|Grupo Editorial Iberoamericana	NO INDICA	8	2728	1	industrial	
CALCULO IV	0	Proher, M; Morrey, C|1970|Análisis Matemático Moderno|Fondo Editorial Interamericano	NO INDICA	11	1223	1	industrial	
CALCULO IV	0	Edwards, C; Penny, D|1996|Cálculo|Prentice Hall	NO INDICA	58	8640	1	industrial	
CALCULO IV	0	Spiegel, MR|1980|Teoría y Problemas de Cálculo Superior|Serie Schaum	NO INDICA	36	2544	1	industrial	
CALCULO IV	0	Spiegel, MR|1975|Teoría y Problemas de Matemáticas Superiores para Ingenieros y Científicos|Serie Schaum	NO INDICA	3	2738	1	industrial	
CALCULO IV	0	Kreyszig, E|1978|Matemáticas Avanzadas para Ingeniería Vol. I y II|Editorial Limusa-Wiley	NO INDICA	32	14575	1	industrial	
ESTADISTICA I	0	Freund, JE; Miller, I; Miller, M|Estadística Matemática con Aplicaciones|Prentice Hall	NO INDICA	103	18165	1	industrial	
ESTADISTICA I	0	Scheaffer, RL; McClave, JT|Probabilidad y Estadística para Ingeniería|Grupo Editorial Iberoamericana	NO INDICA	0	0	1	industrial	
ESTADISTICA I	0	Devore, JL|Probabilidad y Estadística para Ingeniería y Ciencias|International Thomson Editores	NO INDICA	0	0	1	industrial	
ESTADISTICA I	0	Montgomery, DC; Runger, GC|1996|Probabilidad y Estadística Aplicadas a la Ingeniería|1|McGraw-Hill	NO INDICA	15	7576-25911	1	industrial	
ESTADISTICA I	0	Mendenhall, W; Wackerly, D; Scheaffer, R|1994|Estadística Matemática con Aplicaciones|2|Grupo Editorial Iberoamericana	NO INDICA	1	2587	1	industrial	
ESTADISTICA I	0	Miller, I; Freund, JE; Johnson, RA|1997|Probabilidad y Estadística para Ingenieros|5|Prentice Hall Hispanoamericana	NO INDICA	6	2416	1	industrial	
ESTADISTICA I	0	Walpole, RE; Myers, RH|1992|Probabilidad y Estadística|McGraw-Hill	NO INDICA	8	2207-19437	1	industrial	
ESTADISTICA I	0	Meyer, P|1992|Probabilidad y Aplicaciones Estadísticas|Fondo Educativo Interamericano	NO INDICA	5	2561	1	industrial	
ESTADISTICA I	0	Spiegel, M|1997|Estadística|McGraw-Hill	NO INDICA	1	9338	1	industrial	
ESTADISTICA II	0	Freund, JE; Miller, I; Miller, M|Estadística Matemática con Aplicaciones|Prentice Hall	NO INDICA	103	18165	1	industrial	
ESTADISTICA II	0	Bolfarine, H; Sandoval, MC|Introdução à Inferência Estatística|Sociedad Brasileira de Matemática	NO INDICA	0	0	1	industrial	
ESTADISTICA II	0	Devore, JL|Probabilidad y Estadística para Ingeniería y Ciencias|International Thomson Editores	NO INDICA	18	20883-25558	1	industrial	
ESTADISTICA II	0	Scheaffer, RL; McClave, JT|Probabilidad y Estadística para Ingeniería|Grupo Editorial Iberoamericana	NO INDICA	0	0	1	industrial	
ESTADISTICA II	0	Montgomery, DC; Runger, GC|1996|Probabilidad y Estadística Aplicadas a la Ingeniería|1|McGraw-Hill	NO INDICA	15	7576-25911	1	industrial	
ESTADISTICA II	0	Mendenhall, W; Wackerly, D; Scheaffer, R|1994|Estadística Matemática con Aplicaciones|2|Grupo Editorial Iberoamericana	NO INDICA	1	2587	1	industrial	
ESTADISTICA II	0	Miller, I; Freund, JE; Johnson, RA|1997|Probabilidad y Estadística para Ingenieros|5|Prentice Hall Hispanoamericana	NO INDICA	6	2416	1	industrial	
ESTADISTICA II	0	Walpole, RE; Myers, RH|1992|Probabilidad y Estadística|McGraw-Hill	NO INDICA	8	2207-19437	1	industrial	
ESTADISTICA II	0	Meyer, P|1992|Probabilidad y Aplicaciones Estadísticas|Fondo Educativo Interamericano	NO INDICA	5	2561	1	industrial	
ESTADISTICA II	0	Spiegel, M|1997|Estadística|2|McGraw-Hill	NO INDICA	1	9338	1	industrial	
ESTADISTICA II	0	Montgomery, DC|1991|Diseño y Análisis de Experimentos|Grupo Editorial Iberoamericana	NO INDICA	1	2906	1	industrial	
FISICO QUIMICA I	0	Gaskell, DR|1973|Introduction to Metallurgical Thermodynamics|McGraw-Hill	NO INDICA	16	3050	1	industrial	
FISICO QUIMICA I	0	Gurry, R; Darken, L|1953|Physical Chemistry of Metals|McGraw-Hill	NO INDICA	2	13942	1	industrial	
FISICO QUIMICA I	0	Castellan, G|1982|Físico-Química: Problemas Resueltos|Fondo Educativo Interamericano	NO INDICA	13	3017	1	industrial	
FISICO QUIMICA I	0	Atkins, P|1985|Físico-Química|FEI	NO INDICA	5	2965	1	industrial	
FISICO QUIMICA I	0	Zemansky, M|1984|Físico-Química|Editorial La Colina	NO INDICA	0	0	1	industrial	
FISICO QUIMICA I	0	Upadhyaya, GS|1979|Problemas de Termodinámica y Cinética en Metalurgia|Genrinis	NO INDICA	5	190	1	industrial	
FISICO QUIMICA II	0	Gaskell, DR|1973|Introduction to Metallurgical Thermodynamics|McGraw-Hill	NO INDICA	16	3050	1	industrial	
FISICO QUIMICA II	0	Gurry, R; Darken, L|1953|Physical Chemistry of Metals|McGraw-Hill	NO INDICA	2	13942	1	industrial	
FISICO QUIMICA II	0	Castellan, G|1982|Físico-Química: Problemas Resueltos|Fondo Educativo Interamericano	NO INDICA	13	3017	1	industrial	
FISICO QUIMICA II	0	Atkins, P|1985|Físico-Química|FEI	NO INDICA	5	2965	1	industrial	
FISICO QUIMICA II	0	Upadhyaya, GS|1979|Problemas de Termodinámica y Cinética en Metalurgia|Genrinis	NO INDICA	5	190	1	industrial	
FISICO QUIMICA II	0	Levenspiel, O|1998|Ingeniería de las Reacciones Químicas|Reverte Ediciones	NO INDICA	3	7559	1	industrial	
INTRODUCCIÓN A LA ECONOMÍA	0	Alonso, P; Mochón, F|1994|Economía Básica: Chile, una Realidad|McGraw-Hill	NO INDICA	4	2121	1	industrial	
INTRODUCCIÓN A LA ECONOMÍA	0	Jordán, M; Pérez, A|2004|Introducción a la Economía|Pearson Educación	NO INDICA	11	18156	1	industrial	
INTRODUCCIÓN A LA ECONOMÍA	0	Martín, JL|2004|Principios de Economía|Pearson Educación	NO INDICA	12	18917	1	industrial	
INTRODUCCIÓN A LA ECONOMÍA	0	Samuelson, P; Nordhaus, W|1987|Economía|McGraw-Hill	NO INDICA	17	1445-14434	1	industrial	
INTRODUCCIÓN A LA PROGRAMACION	0	Joyanes, L|1996|Fundamentos de Programación: Algoritmos y Estructura de Datos|McGraw-Hill	NO INDICA	61	18208-11578	1	industrial	
INTRODUCCIÓN A LA PROGRAMACION	0	Joyanes, L|1990|Problemas de Metodología de la Programación|McGraw-Hill	NO INDICA	59	7849	1	industrial	
FISICA III	0	Serway, R; Faughn, J|2001|Física|Pearson Educación	NO INDICA	231	18152	1	industrial	
FISICA III	0	Alonso, M; Finn, E|2000|Física|Pearson Educación	NO INDICA	120	2374	1	industrial	
FISICA III	0	Hewitt, P|Conceptos de Física|Limusa	NO INDICA	7	11927	1	industrial	
FISICA III	0	Halliday, D; Resnick, R; Krane, KS|1999|Física|CECSA	NO INDICA	275	15076-18282-2581-2408	1	industrial	
FISICA III	0	Sears, F; Zemansky, M; Young, H; Freedman, R|1999|Física Universitaria Vols. I y II|Pearson Educación	NO INDICA	105	22557-26672	1	industrial	
FISICA IV	0	Serway, R; Faughn, J|2001|Física|5|Pearson Educación	NO INDICA	231	18152	1	industrial	
FISICA IV	0	Alonso, M; Finn, E|2000|Física|Pearson Educación	NO INDICA	120	2374	1	industrial	
FISICA IV	0	Hecht, E|0|Optica|Addison Wesley	NO INDICA	300	49	1	industrial	
FISICA IV	0	Sears, F; Zemansky, M; Young, H; Freedman, R|1999|Física Universitaria Vols. I y II|Pearson Educación	NO INDICA	105	22557-26672	1	industrial	
FISICA IV	0	Eisberg, R; Resnick, R|Física Cuántica|Limusa	NO INDICA	0	0	1	industrial	
INGENIERIA DE MATERIALES I	0	Askeland, DR|1995|La Ciencia e Ingeniería de los Materiales|Chapman and Hall	NO INDICA	37	662-18280	1	industrial	
INGENIERIA DE MATERIALES I	0	Avner, SH|1983|Introducción a la Metalurgia Física|Madrid Del Castillo	NO INDICA	8	270	1	industrial	
INGENIERIA DE MATERIALES II	0	Askeland, DR|1995|La Ciencia e Ingeniería de los Materiales|Chapman and Hall	NO INDICA	36	662-18280	1	industrial	
INGENIERIA DE MATERIALES II	0	Nash, WA|1991|Resistencia de Materiales|McGraw-Hill	NO INDICA	26	15343-108	1	industrial	
ADMINISTRACION DE EMPRESAS	0	Koontz, H|1993|Elementos de la Administración|McGraw-Hill	NO INDICA	13	1274	1	industrial	
ADMINISTRACION DE EMPRESAS	0	Certo, S|2001|Administración Moderna|Prentice Hall	NO INDICA	0	0	1	industrial	
Computación para Industrias I	0	Tanenbaum, A|1997|Redes de Computadores|Prentice Hall	NO INDICA	11	9882	1	industrial	
Computación para Industrias I	0	Tanenbaum, A|1992|Sistemas Operativos Modernos|Prentice Hall	NO INDICA	1	6450	1	industrial	
Computación para Industrias I	0	Lopez, A|1997|Enciclopedia de Informática y Computación|[Sin Editorial]	NO INDICA	3	12695-12687	1	industrial	
Computación para Industrias I	0	Amor, D|2000|E-Business|Prentice Hall	NO INDICA	0	0	1	industrial	
CONTABILIDAD GENERAL	0	Horngren, C; Harrison, W; Robinson, T|Contabilidad|[Sin Editorial]	NO INDICA	23	69-22200-24722	1	industrial	
CONTABILIDAD GENERAL	0	Bosch, J|Contabilidad|[Sin Editorial]	NO INDICA	10	54	1	industrial	
CONTABILIDAD GENERAL	0	Horngren, C|Contabilidad de Costos: Un Enfoque de Gerencia|[Sin Editorial]	NO INDICA	2	81	1	industrial	
CONTABILIDAD GENERAL	0	Vargas, L|Contabilidad de Costos|[Sin Editorial]	NO INDICA	13	11471	1	industrial	
CONTABILIDAD GENERAL	0	Weston, F; Brigham, EF|1996|Fundamentos de Administración Financiera|McGraw-Hill	NO INDICA	1	1151	1	industrial	
CONTABILIDAD GENERAL	0	Van Horne, J|1997|Administración Financiera|Pearson	NO INDICA	3	10874-2180	1	industrial	
CONTABILIDAD GENERAL	0	Brealey, R|1996|Fundamentos de Financiación Empresarial|McGraw-Hill	NO INDICA	3	744	1	industrial	
CONTABILIDAD GENERAL	0	Schall, L|1986|Administración Financiera|McGraw-Hill	NO INDICA	2	2172	1	industrial	
ECUACIONES DIFERENCIALES	0	Edwards, C; Penney, D|2001|Ecuaciones Diferenciales Elementales con Aplicaciones|Pearson Educación	NO INDICA	58	8640	1	industrial	
ECUACIONES DIFERENCIALES	0	Simmons, G|1993|Ecuaciones Diferenciales con Aplicaciones y Notas Históricas|McGraw-Hill	NO INDICA	18	2616	1	industrial	
ECUACIONES DIFERENCIALES	0	Campbell, SL; Haberman, R|Introducción a las Ecuaciones Diferenciales con Problemas con Valor de Frontera|McGraw-Hill	NO INDICA	1	11289	1	industrial	
ECUACIONES DIFERENCIALES	0	Zill, DG|1988|Ecuaciones Diferenciales con Aplicaciones|Grupo Editorial Iberoamérica	NO INDICA	8	2728	1	industrial	
ECUACIONES DIFERENCIALES	0	Serie Schaum|1982|Ecuaciones Diferenciales|McGraw-Hill	NO INDICA	42	2542	1	industrial	
ECUACIONES DIFERENCIALES	0	Kreider, D; Kuller, R; Ostrerg, D|1973|Ecuaciones Diferenciales|McGraw-Hill	NO INDICA	7	14829	1	industrial	
Inglés I	0	O'Neill, R|1997|English Works 1 - Student's Book|Longman	NO INDICA	2	23730	1	industrial	
Inglés I	0	Sindermann, G; Harvey, AM|1998|English for Business and Economics|Gestión	NO INDICA	0	0	1	industrial	
Inglés II	0	O'Neill, R|1997|English Works 1 - Student's Book|Longman	NO INDICA	2	23730	1	industrial	
Inglés II	0	O'Neill, R|1997|English Works 1 - Workbook|Longman	NO INDICA	0	0	1	industrial	
Inglés II	0	Sindermann, G; Harvey, AM|1998|English for Business and Economics|Gestión	NO INDICA	0	0	1	industrial	
INVESTIGACION OPERATIVA	0	Taha, HA|Investigación de Operaciones: Una Introducción|Pearson Prentice Hall	NO INDICA	2	11377	1	industrial	
INVESTIGACION OPERATIVA	0	Winston, WL|Investigación de Operaciones: Aplicaciones y Algoritmos|Iberoamérica	NO INDICA	0	0	1	industrial	
INVESTIGACION OPERATIVA	0	Anderson, DR; Sweeney, DJ; Williams, TA|Introducción a los Modelos Cuantitativos para Administración|Iberoamérica	NO INDICA	0	0	1	industrial	
INVESTIGACION OPERATIVA	0	Hillier, FS; Lieberman, GJ|1997|Introducción a la Investigación de Operaciones|McGraw-Hill	NO INDICA	5	10110	1	industrial	
INVESTIGACION OPERATIVA	0	Mathur, K; Solow, D|1996|Investigación de Operaciones|Prentice Hall Hispanoamericana	NO INDICA	2	11304	1	industrial	
MECANICA DE FLUIDOS I	0	Mott, RL|Mecánica de Fluidos Aplicada|Prentice Hall Hispanoamericana	NO INDICA	7	21832	1	industrial	
MECANICA DE FLUIDOS I	0	Shames, I|0|Mecánica de Fluidos|McGraw-Hill	NO INDICA	7	24465	1	industrial	
MECANICA DE FLUIDOS I	0	Ocon; Tojo|0|Problemas de Ingeniería Química|Aguilar	NO INDICA	2	783	1	industrial	
MECANICA DE FLUIDOS I	0	Gaskell, DR|1992|An Introduction to Transport Phenomena in Materials Engineering|Macmillan Publishing Company	NO INDICA	16	3050	1	industrial	
MECANICA DE FLUIDOS I	0	Vega B., R|o|Transporte Hidráulico de Sólidos|Universidad de Atacama	NO INDICA	31	2866	1	industrial	
MICROECONOMÌA	0	Larroulet Vignau, C|1996|Economía|McGraw-Hill	NO INDICA	64	8547-18209	1	industrial	
MICROECONOMÌA	0	Samuelson, P|1987|Economía|McGraw-Hill	NO INDICA	17	1445-14434	1	industrial	
MICROECONOMÌA	0	Parkin, M|2004|Economía|Pearson Educación	NO INDICA	0	0	1	industrial	
MICROECONOMÌA	0	S., R; Daniel, L; Victor, A|2000|Microeconomía|Prentice Hall	NO INDICA	10	21814	1	industrial	
MICROECONOMÌA	0	O’Sullivan, A; Sheffrin, SM|2004|Economía. Principios e Instrumentos|Pearson Educación	NO INDICA	12	18917	1	industrial	
PROCESOS EXTRÁCTIVOS Y NUEVAS TECNOLOGÍAS	0	Gutiérrez, L; Sepúlveda, J|1986|Dimensionamiento y Optimización de Plantas Concentradoras|CIMM	NO INDICA	4	132	1	industrial	
PROCESOS EXTRÁCTIVOS Y NUEVAS TECNOLOGÍAS	0	Wills, BA|1987|Tecnología de Procesamiento de Minerales|Limusa	NO INDICA	2	1530	1	industrial	
PROCESOS EXTRÁCTIVOS Y NUEVAS TECNOLOGÍAS	0	Kelly, RG; Spottiswood, DJ|1982|Introduction to Minerals Processing|John Wiley & Sons	NO INDICA	1	127	1	industrial	
PROCESOS EXTRÁCTIVOS Y NUEVAS TECNOLOGÍAS	0	Rosenqvist, T|1974|Principles of Extractive Metallurgy|McGraw-Hill	NO INDICA	2	9036	1	industrial	
PROCESOS EXTRÁCTIVOS Y NUEVAS TECNOLOGÍAS	0	Habashi, F|1993|Principles of Extractive Metallurgy|Gordon and Breach Science Publishers	NO INDICA	7	330	1	industrial	
PROCESOS EXTRÁCTIVOS Y NUEVAS TECNOLOGÍAS	0	Anon|1999|Panorama de la Hidrometalurgia del Cobre|Minería Chilena	NO INDICA	1	1999	1	industrial	
PROCESOS EXTRÁCTIVOS Y NUEVAS TECNOLOGÍAS	0	Cáceres, G; Joly, P|2000|Hidrometalurgia y Electrometalurgia|Universidad de Atacama	NO INDICA	9	466-14501-16288-17245	1	industrial	
PROCESOS INDUSTRIALES	0	Austin, GT|1988|Manual de Procesos Químicos en la Industria|McGraw-Hill	NO INDICA	3	11560	1	industrial	
PROCESOS INDUSTRIALES	0	Kirk-Othmer|1962|Enciclopedia de Tecnología Química|Uteha	NO INDICA	15	1019	1	industrial	
ELECTRONICA	0	Buban, P; Shimitt, L|1983|Electricidad y Electrónica Básica: Conceptos y Aplicaciones|McGraw-Hill	NO INDICA	3	2864	1	industrial	
ELECTRONICA	0	Van Valkenburgh|1971|Electricidad Básica|Compañía Editorial Continental	NO INDICA	5	8388	1	industrial	
ELECTRONICA	0	Gussow, M|1996|Fundamentos de Electricidad|McGraw-Hill	NO INDICA	1	8118	1	industrial	
ELECTRONICA	0	Gussow, M|1987|Teoría y Problemas de Fundamentos de Electricidad|McGraw-Hill	NO INDICA	1	1052	1	industrial	
ELECTRONICA	0	Giessen, D|1972|Electricidad Práctica|Universitaria	NO INDICA	0	0	1	industrial	
ELECTRONICA	0	Schilling, D|1988|Circuitos Electrónicos: Discretos e Integrados|Marcombo	NO INDICA	1	904	1	industrial	
ELECTRONICA	0	Stremler, F|1998|Introducción a los Sistemas de Comunicación|Addison Wesley Longman	NO INDICA	1	13197	1	industrial	
INGENIERIA ECONOMICA	0	Blank, TL; Tarquin, JA|1982|Ingeniería Económica|McGraw-Hill	NO INDICA	14	2076-18636-28743	1	industrial	
INGENIERIA ECONOMICA	0	DeGarmo, W; Sullivan, J; Bontadelli, E; Wicks, M|1998|Ingeniería Económica|Prentice Hall	NO INDICA	1	14343	1	industrial	
INGENIERIA ECONOMICA	0	Baca, G|1999|Fundamentos de Ingeniería Económica|McGraw-Hill	NO INDICA	10	18637	1	industrial	
ADMINISTRACIÓN DE PERSONAL	0	Dessler, G|1991|Administración de Personal|0	NO INDICA	2	792-10866	1	industrial	
ADMINISTRACIÓN DE PERSONAL	0	Gomez Mejias, L|1999|Gestión de RRHH|0	NO INDICA	6	23764	1	industrial	
ADMINISTRACIÓN DE PERSONAL	0	Chiavenato, I|1994|Administración de Recursos Humanos|0	NO INDICA	5	24716	1	industrial	
ADMINISTRACIÓN DE LA PRODUCCION E INVENTARIO I	0	Chase, A; Aquilano, J; Jacobs, R|2001|Dirección y Administración de la Producción y de las Operaciones|McGraw-Hill	NO INDICA	33	18639	1	industrial	
ADMINISTRACIÓN DE LA PRODUCCION E INVENTARIO I	0	Schroeder, RG|1990|Administración de Operaciones: Toma de Decisiones en la Función de Operaciones|McGraw-Hill	NO INDICA	3	462	1	industrial	
COMPORTAMIENTO ORGANIZACIONAL	0	Robbins, SP|1988|Comportamiento Organizacional|0	NO INDICA	70	12596-18662-27169-22552-4769-10810	1	industrial	
COMPORTAMIENTO ORGANIZACIONAL	0	Rodríguez, D|0|Organizaciones|0	NO INDICA	0	0	1	industrial	
COMPORTAMIENTO ORGANIZACIONAL	0	Gibson, J; Ivancevich, J|0|Las Organizaciones: Comportamiento, Estructura y Proceso|0	NO INDICA	0	0	1	industrial	
GESTION DE EMPRESAS	0	Hill, C; Jones, G|1996|Administración Estratégica|McGraw-Hill	NO INDICA	15	10981-18934-18649	1	industrial	
GESTION DE EMPRESAS	0	Hax, A; Majluf, N|1996|Gestión de Empresas con una Visión Estratégica|Ediciones Golmen	NO INDICA	4	1386	1	industrial	
GESTION DE EMPRESAS	0	Van Horne, J|1997|Administración Financiera|Pearson Educación	NO INDICA	3	10874-2180	1	industrial	
GESTION DE EMPRESAS	0	Brealey, R|1996|Fundamentos de Financiación Empresarial|McGraw-Hill	NO INDICA	3	744	1	industrial	
GESTION DE EMPRESAS	0	Kotler, Philip|2001|Dirección de Marketing|Pearson Educación	NO INDICA	1	23548	1	industrial	
GESTION DE EMPRESAS	0	Kotler, Philip|0|Dirección de Mercadotecnia|Pearson Educación	NO INDICA	22	9219-9729	1	industrial	
GESTION AMBIENTAL	0	Kiely, Gerard|1999|Ingeniería Ambiental: Fundamentos, Entornos, Tecnologías y Sistemas de Gestión|McGraw-Hill	NO INDICA	0	0	1	industrial	
GESTION AMBIENTAL	0	Conesa Fernández-Vítora, Vicente|1997|Instrumentos de Gestión Ambiental en la Empresa|Mundi Prensa	NO INDICA	2	9862	1	industrial	
GESTION AMBIENTAL	0	Gómez Orea, Domingo y Oñate, Miguel|1994|Auditoría Ambiental: Un Instrumento de Gestión en la Empresa|Agrícolas Española S.A.	NO INDICA	2	2556	1	industrial	
GESTION AMBIENTAL	0	Freeman, Harry M.|1988|Manual de Prevención de la Contaminación Industrial|McGraw-Hill	NO INDICA	2	11006	1	industrial	
GESTION AMBIENTAL	0	Lagrega, Michael D., Buckingham, Phillip L. y Evans, Jeffrey C.|1996|Gestión de Residuos Tóxicos: Tratamiento, Eliminación y Recuperación de Suelos|McGraw-Hill	NO INDICA	2	11545	1	industrial	
GESTION AMBIENTAL	0	Conesa Fernández, Vicente|1997|Guía Metodológica para la Evaluación del Impacto Ambiental|Mundi Prensa	NO INDICA	1	15132	1	industrial	
GESTION AMBIENTAL	0	Coronado Maldonado, Margarito y Oropeza Monterrubio, Rafael|1998|Manual de Prevención y Minimización de la Contaminación Industrial|Panorama Editorial	NO INDICA	1	15130	1	industrial	
